year,month,day ,GHI,hour,temp,dew_point,feels_like,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_description,,
2019,8,2,378.3917,15,292.08,290.75,292.43,1016,92,1.79,168,89,5,,
2019,8,2,435.7567,16,293.39,291.16,293.74,1016,87,2.24,168,87,6,,
2019,8,2,193.1133,17,293.94,290.95,294.24,1017,83,2.68,144,61,4,,
2019,8,2,583.8633,18,294.69,291.49,295.04,1018,82,2.68,144,68,4,,
2019,8,2,735.57,19,295.97,291.52,296.29,1018,76,2.68,144,95,5,,
2019,8,2,342.0517,20,295.97,291.1,296.24,1018,74,2.68,144,91,5,,
2019,8,2,288.4333,21,296.02,291.36,296.32,1018,75,2.68,144,91,5,,
2019,8,2,468.2883,22,297,290.97,297.24,1018,69,0.45,42,66,4,,
2019,8,2,561.5783,23,297.94,290.67,298.15,1018,64,0.45,109,55,4,,
2019,8,3,430.2133,0,298.04,290.52,298.23,1018,63,0.89,60,46,3,,
2019,8,3,184.2383,1,297.61,290.11,297.76,1018,63,0.45,274,32,3,,
2019,8,3,88.0133,2,297.51,290.75,297.72,1017,66,0.89,322,16,2,,
2019,8,3,4.705,3,295.73,288.82,295.74,1018,65,1.79,353,9,1,,
2019,8,3,-5.6267,4,294.53,288.16,294.47,1019,67,3.13,12,9,1,,
2019,8,3,-4.0917,5,293.17,287.54,293.06,1019,70,2.24,10,11,2,,
2019,8,3,-3.7933,6,292.4,287.45,292.29,1019,73,1.34,31,13,2,,
2019,8,3,-2.3583,7,291.75,286.82,291.57,1019,73,0.45,27,10,1,,
2019,8,3,-2.8467,8,291.26,286.56,291.06,1019,74,0.45,44,12,2,,
2019,8,3,-3.055,9,290.21,286.15,289.98,1020,77,0.45,42,19,2,,
2019,8,3,-3.1967,10,289.2,285.75,288.95,1020,80,0.89,12,61,4,,
2019,8,3,-3.2467,11,288.59,285.35,288.3,1020,81,0.89,12,52,4,,
2019,8,3,-1.7467,12,287.84,285.17,287.56,1020,84,0.89,26,52,4,,
2019,8,3,44.2283,13,286.95,284.83,286.66,1020,87,1.34,22,49,3,,
2019,8,3,165.9383,14,287.24,285.28,287,1020,88,0.45,349,60,4,,
2019,8,3,318.3033,15,289.24,286.17,289.05,1020,82,1.34,20,18,2,,
2019,8,3,502.6267,16,291.2,287.31,291.1,1020,78,1.79,347,11,2,,
2019,8,3,660.1833,17,292.9,287.5,292.78,1020,71,0.89,67,17,2,,
2019,8,3,783.5783,18,294.63,288.02,294.56,1020,66,0.89,26,38,3,,
2019,8,3,859.215,19,296.25,288.33,296.21,1019,61,1.79,350,35,3,,
2019,8,3,872.6817,20,297.56,287.37,297.44,1019,53,3.58,22,30,3,,
2019,8,3,836.8733,21,298.06,287.54,297.96,1018,52,2.68,347,46,3,,
2019,8,3,723.4567,22,298.66,287.48,298.57,1018,50,1.34,351,51,4,,
2019,8,3,621.585,23,298.9,287.39,298.81,1017,49,3.58,341,68,4,,
2019,8,4,303.78,0,298.61,287.44,298.52,1016,50,2.68,347,70,4,,
2019,8,4,164.7683,1,297.75,286.95,297.6,1016,51,1.34,350,64,4,,
2019,8,4,115.3883,2,297.46,287.56,297.36,1016,54,0.89,349,38,3,,
2019,8,4,0.885,3,296.16,287.46,296.03,1016,58,0.89,350,2,1,,
2019,8,4,-8.6583,4,294.04,286.98,293.86,1016,64,0.89,349,0,1,,
2019,8,4,-5.3417,5,292.4,286.35,292.16,1016,68,0.45,359,0,1,,
2019,8,4,-3.8883,6,291.32,285.77,291.02,1016,70,1.79,328,0,1,,
2019,8,4,-4.84,7,290.57,285.48,290.25,1016,72,0.89,17,0,1,,
2019,8,4,-1.1833,8,289.76,285.32,289.43,1016,75,1.34,55,0,1,,
2019,8,4,-3.6133,9,289.14,285.11,288.81,1016,77,1.34,68,0,1,,
2019,8,4,-1.0133,10,288.33,285.1,288.02,1016,81,0.89,57,0,1,,
2019,8,4,-1.8583,11,288.09,285.23,287.81,1016,83,0.89,346,0,1,,
2019,8,4,0.21,12,287.85,285.18,287.57,1016,84,2.24,25,1,1,,
2019,8,4,45.925,13,287.23,284.93,286.94,1016,86,0.45,69,1,1,,
2019,8,4,172.8417,14,287.98,285.66,287.76,1016,86,0.45,347,0,1,,
2019,8,4,343.39,15,290.84,286.56,290.65,1016,76,1.34,24,3,1,,
2019,8,4,nan,16,293.3,286.98,293.12,1016,67,0.45,6,4,1,,
2019,8,4,658.3983,17,295.16,287.55,295.04,1016,62,1.79,358,2,1,,
2019,8,4,769.74,18,296.7,288.49,296.68,1016,60,1.34,71,1,1,,
2019,8,4,838.04,19,298.19,289.08,298.24,1015,57,0.45,21,1,1,,
2019,8,4,852.31,20,299.82,289.46,300.43,1015,53,0.45,355,0,1,,
2019,8,4,811.9933,21,300.54,289.21,300.95,1015,50,0.45,299,0,1,,
2019,8,4,723.3683,22,300.91,289.54,301.34,1014,50,3.13,284,0,1,,
2019,8,4,586.8783,23,301.2,288.84,301.39,1014,47,1.34,294,0,1,,
2019,8,5,420.235,0,300.82,289.46,301.24,1013,50,0.45,269,0,1,,
2019,8,5,245.3367,1,300.4,288.76,300.74,1013,49,0.45,275,0,1,,
2019,8,5,87.4,2,299.77,288.5,299.77,1013,50,1.34,281,0,1,,
2019,8,5,-0.97,3,298.72,289.02,298.77,1012,55,0.45,349,0,1,,
2019,8,5,-8.925,4,297.07,288.31,297.03,1013,58,0.45,298,0,1,,
2019,8,5,-6.1817,5,294.41,288.27,294.37,1014,68,1.63,42,0,1,,
2019,8,5,-4.3333,6,293.96,288.07,293.9,1014,69,0.45,7,0,1,,
2019,8,5,-2.8933,7,293.27,287.85,293.19,1014,71,0.45,348,0,1,,
2019,8,5,-2.7783,8,291.6,287.7,291.54,1014,78,0.45,347,0,1,,
2019,8,5,-3.0817,9,291.65,287.34,291.54,1015,76,0.45,286,0,1,,
2019,8,5,-2.6367,10,291.11,287.02,290.97,1015,77,0.45,348,0,1,,
2019,8,5,-1.995,11,290.18,286.9,290.05,1015,81,0.45,284,0,1,,
2019,8,5,-0.585,12,289.74,286.84,289.62,1015,83,1.03,169,1,1,,
2019,8,5,42.6883,13,289.42,286.9,289.32,1016,85,0.45,292,0,1,,
2019,8,5,167.0983,14,290.1,287.74,290.1,1016,86,0.45,15,2,1,,
2019,8,5,335.1367,15,292.55,289.21,292.66,1016,81,0.45,348,3,1,,
2019,8,5,498.8683,16,294.83,290,294.99,1016,74,0.45,167,0,1,,
2019,8,5,642.8133,17,296.41,289.71,296.51,1017,66,0.45,252,0,1,,
2019,8,5,756.175,18,297.99,289.44,298.07,1016,59,0.89,258,1,1,,
2019,8,5,825.5317,19,299.48,288.23,299.48,1016,50,1.79,242,0,1,,
2019,8,5,841.8383,20,300.69,287.7,300.74,1016,45,0.45,241,10,1,,
2019,8,5,752.9617,21,301.91,287.73,301.69,1015,42,0.89,21,0,1,,
2019,8,5,720.4983,22,302.11,287.91,301.9,1015,42,0.89,53,39,3,,
2019,8,5,580.8083,23,302.31,287.34,301.92,1014,40,1.34,287,9,1,,
2019,8,6,416.7033,0,302,287.81,301.78,1013,42,0.45,252,7,1,,
2019,8,6,240.7533,1,301.39,287.27,301.18,1013,42,1.34,321,18,2,,
2019,8,6,73.9117,2,300.58,288.28,300.78,1012,47,0.45,309,25,3,,
2019,8,6,-0.0583,3,298.33,287.18,298.21,1013,50,1.34,350,28,3,,
2019,8,6,-6.6833,4,296.54,287.27,296.4,1013,56,1.79,354,31,3,,
2019,8,6,-5.8367,5,293,287.37,292.87,1012,70,0.45,286,5,1,,
2019,8,6,-4.6883,6,293.82,287.71,293.72,1013,68,0.89,78,0,1,,
2019,8,6,-3.19,7,292.53,287.57,292.43,1014,73,0.45,24,0,1,,
2019,8,6,-3.3317,8,291.37,287.47,291.28,1014,78,0.45,11,0,1,,
2019,8,6,-3.63,9,290.8,287.31,290.71,1014,80,0.89,24,0,1,,
2019,8,6,-2.735,10,289.8,287.09,289.71,1014,84,1.67,193,38,3,,
2019,8,6,-2.8767,11,289.21,286.87,289.12,1014,86,0.89,276,50,3,,
2019,8,6,-1.7133,12,288.47,286.67,288.38,1014,89,0.45,262,53,4,,
2019,8,6,42.485,13,287.93,286.31,287.81,1015,90,0.89,265,56,4,,
2019,8,6,99.0983,14,288.2,286.74,288.14,1015,91,0.45,248,60,4,,
2019,8,6,192.5067,15,289.1,287.63,289.13,1015,91,0.45,276,59,4,,
2019,8,6,487.5317,16,289.75,287.93,289.79,1015,89,1.34,264,50,3,,
2019,8,6,658.82,17,292.46,288.73,292.51,1014,79,0.89,216,37,3,,
2019,8,6,763.975,18,292.24,288.52,292.27,1015,79,1.79,229,39,3,,
2019,8,6,831.3683,19,293.61,288.82,293.64,1014,74,1.34,261,0,1,,
2019,8,6,847.0083,20,296.01,289.33,296.07,1014,66,0.45,196,0,1,,
2019,8,6,806.94,21,298.22,289.92,298.35,1013,60,0.89,274,0,1,,
2019,8,6,714.695,22,299.45,289.7,299.45,1012,55,1.34,261,0,1,,
2019,8,6,576.5567,23,299.98,289.6,300.58,1012,53,0.89,352,0,1,,
2019,8,7,411.4167,0,300.2,289.81,300.81,1011,53,0.89,257,0,1,,
2019,8,7,241.665,1,299.78,289.12,299.78,1010,52,0.45,240,0,1,,
2019,8,7,81.06,2,298.59,288.9,298.63,1009,55,2.68,298,0,1,,
2019,8,7,-4.8067,3,296.66,287.93,296.58,1011,58,1.34,268,0,1,,
2019,8,7,-8.5333,4,295.19,287.83,295.09,1011,63,0.89,348,0,1,,
2019,8,7,-5.345,5,292.54,287.79,292.47,1011,74,0.89,306,0,1,,
2019,8,7,-4.3283,6,293,287.59,292.89,1012,71,0.89,354,0,1,,
2019,8,7,-3.5183,7,292.03,287.71,291.96,1012,76,1.34,279,0,1,,
2019,8,7,-2.745,8,290.74,287.44,290.67,1013,81,2.01,199,0,1,,
2019,8,7,-3.6117,9,290.19,287.47,290.14,1013,84,0.89,219,0,1,,
2019,8,7,-3.6917,10,289.59,287.24,289.54,1013,86,0.45,244,54,4,,
2019,8,7,-2.4567,11,288.87,287.06,288.82,1013,89,0.45,283,60,4,,
2019,8,7,-0.6167,12,288.45,286.99,288.41,1013,91,0.45,264,59,4,,
2019,8,7,20.9883,13,288.57,287.28,288.57,1013,92,0.45,267,61,4,,
2019,8,7,49.8633,14,288.76,287.47,288.78,1014,92,0.89,294,62,4,,
2019,8,7,88.1483,15,288.83,287.54,288.86,1014,92,3.13,217,90,5,,
2019,8,7,137.095,16,289.16,287.69,289.19,1014,91,0.89,167,83,4,,
2019,8,7,206.3533,17,289.95,287.95,289.98,1013,88,1.34,185,89,5,,
2019,8,7,382.8767,18,290.62,288.25,290.67,1014,86,1.34,157,75,4,,
2019,8,7,521.4967,19,292.09,288.76,292.15,1014,81,1.34,256,0,1,,
2019,8,7,816.915,20,292.75,288.81,292.8,1013,78,0.89,156,1,1,,
2019,8,7,811.0383,21,294.97,289.26,295.04,1013,70,1.79,175,0,1,,
2019,8,7,718.45,22,296.77,289.81,296.88,1012,65,1.34,178,0,1,,
2019,8,7,576.6267,23,297.86,290.09,298.01,1012,62,1.34,179,0,1,,
2019,8,8,411.5983,0,298.35,290.56,298.54,1011,62,0.45,248,0,1,,
2019,8,8,236.5267,1,298.48,290.68,298.69,1011,62,0.89,270,0,1,,
2019,8,8,75.8,2,297.65,290.4,297.83,1011,64,0.45,29,0,1,,
2019,8,8,-5.1267,3,296.43,290.2,296.59,1011,68,0.89,261,0,1,,
2019,8,8,-8.45,4,294.66,289.4,294.75,1012,72,0.45,245,0,1,,
2019,8,8,-6.1533,5,292.21,288.49,292.23,1013,79,0.45,127,0,1,,
2019,8,8,-4.8417,6,291.62,288.3,291.64,1013,81,0.89,192,3,1,,
2019,8,8,-3.475,7,290.42,287.69,290.4,1013,84,0.45,168,5,1,,
2019,8,8,-0.96,8,289.73,287.38,289.69,1014,86,0.89,162,4,1,,
2019,8,8,0.6517,9,289.59,287.24,289.54,1014,86,0.89,190,14,2,,
2019,8,8,-0.0067,10,289.74,287.39,289.7,1014,86,0.45,184,100,5,,
2019,8,8,-0.0717,11,289.61,287.08,289.53,1014,85,0.89,198,100,5,,
2019,8,8,-0.495,12,289.78,287.61,289.77,1014,87,0.45,162,100,5,,
2019,8,8,5.5767,13,289.6,287.43,289.57,1014,87,2.68,194,100,5,,
2019,8,8,36.2617,14,289.39,287.58,289.39,1014,89,0.89,174,99,5,,
2019,8,8,79.8183,15,289.48,287.84,289.52,1014,90,0.45,155,98,5,,
2019,8,8,125.6967,16,289.89,287.72,289.89,1014,87,0.45,187,99,5,,
2019,8,8,212.5167,17,290.8,287.69,290.76,1014,82,0.89,176,97,5,,
2019,8,8,240.8067,18,291.71,287.8,291.66,1014,78,0.45,195,100,5,,
2019,8,8,360.2767,19,292.39,288.06,292.35,1014,76,0.89,174,100,5,,
2019,8,8,358.2717,20,293.36,288.15,293.32,1014,72,0.45,173,100,5,,
2019,8,8,352.145,21,293.73,288.29,293.7,1014,71,0.45,132,72,4,,
2019,8,8,230.9567,22,293.76,288.32,293.73,1014,71,0.45,191,100,5,,
2019,8,8,136.72,23,293.68,288.24,293.64,1014,71,0.45,275,99,5,,
2019,8,9,93.6833,0,293.65,288.22,293.61,1013,71,0.45,214,99,5,,
2019,8,9,43.3183,1,293.29,288.09,293.24,1013,72,0.45,204,95,5,,
2019,8,9,16.2617,2,293.08,287.89,293.01,1013,72,0.45,216,97,5,,
2019,8,9,-0.4683,3,292.4,288.27,292.39,1014,77,0.45,245,96,5,,
2019,8,9,-1.7467,4,291.91,288.2,291.9,1014,79,1.79,209,96,5,,
2019,8,9,-1.4883,5,291.6,288.09,291.59,1014,80,0.45,267,95,5,,
2019,8,9,-1.5,6,291.28,287.97,291.26,1014,81,0.45,270,99,5,,
2019,8,9,-1.2933,7,291.1,288.17,291.12,1014,83,1.79,232,99,5,,
2019,8,9,-0.8833,8,290.92,288,290.92,1014,83,1.79,239,99,5,,
2019,8,9,-1.2033,9,290.64,287.54,290.59,1014,82,1.34,194,99,5,,
2019,8,9,-1.2517,10,290.58,287.48,290.52,1013,82,1.79,196,100,5,,
2019,8,9,0.0067,11,290.13,287.23,290.05,1013,83,0.45,212,100,5,,
2019,8,9,-0.5483,12,290.01,287.11,289.92,1013,83,0.45,296,97,5,,
2019,8,9,6.4967,13,290.01,287.11,289.92,1014,83,2.68,200,97,5,,
2019,8,9,10.52,14,289.82,286.92,289.71,1014,83,0.45,209,95,5,,
2019,8,9,54.4967,15,289.9,287.18,289.82,1014,84,0.89,265,98,5,,
2019,8,9,150.1,16,290.55,287.26,290.46,1014,81,1.34,252,98,5,,
2019,8,9,230.0217,17,291.11,287.42,291.02,1014,79,0.45,230,98,5,,
2019,8,9,562.45,18,292.14,287.61,292.05,1014,75,0.89,89,99,5,,
2019,8,9,764.105,19,292.89,287.49,292.77,1013,71,1.79,349,91,5,,
2019,8,9,615.3933,20,294.05,287.93,293.97,1013,68,0.45,337,95,5,,
2019,8,9,338.045,21,294.4,287.8,294.3,1013,66,0.89,32,98,5,,
2019,8,9,460.3933,22,294.85,287.99,294.77,1012,65,1.34,14,97,5,,
2019,8,9,457.9883,23,294.57,287.96,294.49,1012,66,1.79,17,100,5,,
2019,8,10,372.9533,0,295.21,288.09,295.14,1012,64,0.89,334,100,5,,
2019,8,10,113.5117,1,295.12,288.25,295.07,1012,65,1.34,30,100,5,,
2019,8,10,82.2167,2,294.09,287.74,293.99,1012,67,1.34,359,100,5,,
2019,8,10,3.645,3,292.82,286.98,292.64,1012,69,1.79,338,100,5,,
2019,8,10,-3.82,4,291.81,286.88,291.64,1012,73,1.34,349,99,5,,
2019,8,10,-1.335,5,291.03,286.74,290.86,1013,76,0.89,16,94,5,,
2019,8,10,-0.495,6,291.04,286.96,290.9,1013,77,0.45,81,94,5,,
2019,8,10,-0.86,7,291.17,287.08,291.04,1013,77,0.45,15,98,5,,
2019,8,10,-1.4367,8,290.97,287.09,290.84,1013,78,0.45,47,100,5,,
2019,8,10,-0.2933,9,290.83,287.34,290.74,1013,80,0.45,271,100,5,,
2019,8,10,-1.69,10,290.78,287.48,290.71,1012,81,0.89,41,100,5,,
2019,8,10,-1.8717,11,290.37,287.27,290.29,1012,82,0.45,59,100,5,,
2019,8,10,-1.8717,12,290.06,287.7,290.05,1013,86,0.89,305,100,6,,
2019,8,10,0.8667,13,289.25,287.95,289.32,1013,92,0.89,329,100,6,,
2019,8,10,6.8433,14,288.95,287.82,289.01,1013,93,0.45,328,100,7,,
2019,8,10,25.4083,15,288.72,287.76,288.79,1013,94,0.89,357,100,8,,
2019,8,10,160.1617,16,288.59,287.79,288.67,1013,95,0.45,299,100,7,,
2019,8,10,481.7367,17,289.27,288.47,289.42,1013,95,0.89,10,100,7,,
2019,8,10,819.6883,18,290.81,289.66,291.06,1014,93,0.45,5,99,7,,
2019,8,10,462.3883,19,292.49,290.45,292.78,1013,88,0.89,260,88,7,,
2019,8,10,462.9783,20,293.71,290.34,293.94,1013,81,0.45,240,99,6,,
2019,8,10,593.455,21,294.89,290.27,295.08,1013,75,1.79,253,97,7,,
2019,8,10,490.0017,22,296.22,290,296.36,1013,68,1.34,248,73,4,,
2019,8,10,318.9,23,296.51,289.32,296.57,1013,64,0.89,242,94,6,,
2019,8,11,nan,0,295.89,289.91,296.02,1012,69,1.34,192,92,5,,
2019,8,11,196.075,1,294.79,289.74,294.92,1013,73,1.34,5,95,5,,
2019,8,11,128.5967,2,294.46,289.85,294.6,1012,75,2.68,261,92,6,,
2019,8,11,0.3167,3,293.39,288.82,293.43,1013,75,1.34,10,86,5,,
2019,8,11,-5.595,4,291.78,287.67,291.71,1013,77,1.34,351,86,5,,
2019,8,11,-2.405,5,290.5,287.02,290.38,1014,80,2.24,10,88,5,,
2019,8,11,-0.2117,6,290.2,286.92,290.08,1014,81,0.89,11,93,5,,
2019,8,11,-0.795,7,290.24,286.96,290.12,1014,81,1.79,66,95,5,,
2019,8,11,-1.105,8,290.21,286.93,290.09,1015,81,1.34,42,89,6,,
2019,8,11,-0.9483,9,289.96,286.87,289.84,1015,82,0.45,75,86,5,,
2019,8,11,-0.3417,10,289.7,286.8,289.58,1015,83,0.45,40,100,5,,
2019,8,11,-0.215,11,289.64,286.75,289.51,1015,83,0.89,96,97,6,,
2019,8,11,0.5517,12,289.69,286.98,289.59,1015,84,0.89,200,98,6,,
2019,8,11,3.7733,13,289.62,287.27,289.57,1016,86,0.45,284,92,6,,
2019,8,11,20.6817,14,289.42,287.61,289.43,1017,89,1.79,202,85,6,,
2019,8,11,61.8117,15,289.28,287.64,289.3,1017,90,0.89,181,90,6,,
2019,8,11,110.0967,16,289.57,288.1,289.64,1018,91,0.45,156,91,6,,
2019,8,11,148.615,17,290.36,288.18,290.41,1018,87,1.79,175,88,6,,
2019,8,11,228.5667,18,290.82,288.09,290.84,1018,84,0.89,169,87,6,,
2019,8,11,409.5183,19,291.11,287.99,291.1,1018,82,1.34,174,94,5,,
2019,8,11,489.3967,20,292.92,288.57,292.94,1019,76,1.79,116,100,5,,
2019,8,11,475.6417,21,293.88,288.87,293.91,1019,73,1.34,147,100,5,,
2019,8,11,396.575,22,294.61,289.14,294.67,1018,71,1.34,127,90,5,,
2019,8,11,134.7733,23,295,289.06,295.04,1018,69,0.45,167,99,5,,
2019,8,12,101.5467,0,294.25,289.44,294.35,1018,74,1.34,95,91,6,,
2019,8,12,42.01,1,293.89,289.3,293.98,1018,75,0.89,140,76,4,,
2019,8,12,49.1967,2,293.6,289.23,293.69,1018,76,0.45,232,69,6,,
2019,8,12,1.3317,3,293.16,289.01,293.23,1018,77,0.89,190,63,4,,
2019,8,12,-1.33,4,292.92,288.98,292.99,1019,78,0.89,183,73,4,,
2019,8,12,-1.6033,5,292.17,289.03,292.27,1018,82,0.45,180,67,4,,
2019,8,12,-1.8417,6,292.29,289.15,292.4,1019,82,0.89,169,53,4,,
2019,8,12,-0.8483,7,291.92,288.97,292.02,1019,83,0.89,203,47,3,,
2019,8,12,-1.0617,8,291.63,288.69,291.7,1019,83,0.89,207,35,3,,
2019,8,12,-1.6617,9,291.27,288.71,291.36,1019,85,0.45,266,31,3,,
2019,8,12,-1.9267,10,290.69,288.68,290.8,1019,88,1.79,217,51,4,,
2019,8,12,-2.4833,11,290.56,288.73,290.68,1019,89,0.45,171,21,2,,
2019,8,12,-1.3183,12,290.05,288.23,290.12,1019,89,0.45,186,14,2,,
2019,8,12,22.545,13,289.4,287.93,289.46,1020,91,0.45,178,19,2,,
2019,8,12,100.4967,14,290.19,288.54,290.3,1020,90,0.45,180,18,2,,
2019,8,12,211.1217,15,291.08,288.89,291.2,1020,87,0.45,165,35,3,,
2019,8,12,369.9817,16,292.08,289.13,292.2,1020,83,0.89,163,51,4,,
2019,8,12,586.15,17,293.01,289.26,293.11,1020,79,1.34,169,51,4,,
2019,8,12,856.2233,18,294.35,289.53,294.46,1020,74,0.45,173,73,4,,
2019,8,12,965.295,19,295.2,289.25,295.26,1020,69,1.34,238,69,4,,
2019,8,12,741.58,20,296.3,288.87,296.32,1020,63,0.45,129,66,4,,
2019,8,12,632.5117,21,296.55,288.35,296.51,1019,60,0.89,97,64,4,,
2019,8,12,471.665,22,297.19,286.73,297.01,1019,52,1.34,66,59,4,,
2019,8,12,542.785,23,298.19,286.1,297.98,1018,47,1.34,66,62,4,,
2019,8,13,396.465,0,298.42,285.65,298.18,1018,45,1.79,73,15,2,,
2019,8,13,218.5367,1,297.86,285.8,297.61,1017,47,0.45,230,14,2,,
2019,8,13,60.4983,2,296.95,286.22,296.72,1017,51,0.45,225,6,1,,
2019,8,13,-11.855,3,295.94,286.44,295.71,1017,55,0.45,148,4,1,,
2019,8,13,-8.43,4,294.02,286.48,293.78,1017,62,0.45,288,18,2,,
2019,8,13,-5.2733,5,291.15,286.66,290.96,1017,75,0.45,340,12,2,,
2019,8,13,-4.2217,6,291.54,286.62,291.34,1017,73,0.89,336,11,2,,
2019,8,13,-3.4233,7,290.86,286.38,290.64,1018,75,0.45,354,3,1,,
2019,8,13,-1.61,8,289.8,286.15,289.58,1018,79,0.45,290,2,1,,
2019,8,13,-1.7617,9,289.53,286.26,289.34,1018,81,0.45,24,3,1,,
2019,8,13,-2.73,10,289.36,286.47,289.2,1018,83,0.89,53,7,1,,
2019,8,13,-1.055,11,288.53,286.2,288.37,1018,86,0.45,288,7,1,,
2019,8,13,-0.54,12,288.43,286.46,288.31,1018,88,0.45,288,15,2,,
2019,8,13,20.2,13,288.26,286.46,288.15,1018,89,0.89,21,51,4,,
2019,8,13,158.1083,14,288.16,286.53,288.07,1018,90,0.45,354,45,3,,
2019,8,13,309.1567,15,290.33,287.61,290.3,1018,84,0.89,4,21,2,,
2019,8,13,463.2333,16,292.21,288.09,292.18,1018,77,0.45,79,15,2,,
2019,8,13,630.1667,17,294.18,288.72,294.19,1018,71,1.79,95,13,2,,
2019,8,13,715.535,18,295.83,289.16,295.88,1018,66,0.89,325,17,2,,
2019,8,13,797.0883,19,297.26,289.27,297.32,1018,61,0.45,333,20,2,,
2019,8,13,837.6033,20,298.76,288.77,298.79,1018,54,0.89,41,24,2,,
2019,8,13,746.23,21,299.35,289.02,299.35,1018,53,0.89,258,21,2,,
2019,8,13,640.5,22,300.22,288.28,300.51,1018,48,1.2,323,19,2,,
2019,8,13,552.605,23,300.58,288.28,300.78,1018,47,1.29,328,51,4,,
2019,8,14,364.1117,0,300.35,287.39,300.44,1018,45,1.48,339,74,4,,
2019,8,14,137.8617,1,299.43,287.23,299.43,1018,47,2.28,357,90,5,,
2019,8,14,68.4817,2,297.61,287.41,297.5,1017,53,2.6,10,50,3,,
2019,8,14,-3.0733,3,295.95,288.3,295.9,1018,62,2.37,27,29,3,,
2019,8,14,-6.2717,4,294.81,287.95,294.73,1018,65,2.35,31,33,3,,
2019,8,14,-3.69,5,292.94,288.18,292.91,1018,74,1.92,30,86,5,,
2019,8,14,-3.57,6,292.55,287.8,292.48,1019,74,1.35,26,86,5,,
2019,8,14,-4.445,7,292.52,287.56,292.42,1019,73,1.01,24,90,5,,
2019,8,14,-3.3267,8,291.88,287.15,291.74,1019,74,0.88,3,93,5,,
2019,8,14,-1.12,9,291.57,288.06,291.56,1019,80,0.46,341,98,5,,
2019,8,14,-2.605,10,289.6,287.25,289.55,1020,86,0.82,110,91,5,,
2019,8,14,-1.395,11,289.6,286.89,289.49,1020,84,0.57,151,85,5,,
2019,8,14,-0.9267,12,289.5,286.97,289.41,1020,85,0.24,223,47,3,,
2019,8,14,24.965,13,289.43,286.91,289.33,1021,85,0.34,239,59,4,,
2019,8,14,141.2067,14,289.91,286.82,289.78,1020,82,0.45,199,89,5,,
2019,8,14,332.1917,15,291.57,287.27,291.45,1020,76,1.34,91,61,4,,
2019,8,14,477.4217,16,293.73,287.62,293.62,1020,68,0.45,18,62,4,,
2019,8,14,632.6533,17,295.66,287.77,295.56,1021,61,0.45,177,44,3,,
2019,8,14,751.15,18,296.97,287.67,296.87,1021,56,0.45,322,23,2,,
2019,8,14,820.4333,19,297.9,287.68,297.81,1020,53,1.79,317,11,2,,
2019,8,14,843.1433,20,299.07,287.55,299,1020,49,0.89,308,11,2,,
2019,8,14,808.06,21,299.9,287.33,300.13,1020,46,2.24,240,9,1,,
2019,8,14,665.145,22,299.74,287.51,299.74,1020,47,1.34,245,26,3,,
2019,8,14,518.5367,23,300.33,287.38,300.43,1019,45,1.34,331,25,3,,
2019,8,15,240.305,0,299.87,287.63,300.15,1019,47,0.45,343,23,2,,
2019,8,15,221.4933,1,299.42,287.55,299.42,1019,48,1.79,358,29,3,,
2019,8,15,52.955,2,297.97,288.6,297.97,1019,56,0.45,287,36,3,,
2019,8,15,-6.685,3,296.31,288.12,296.25,1020,60,0.45,343,22,2,,
2019,8,15,-4.1217,4,295.2,287.59,295.08,1020,62,0.89,340,24,2,,
2019,8,15,-4.565,5,294.03,287.45,293.9,1020,66,0.89,25,17,2,,
2019,8,15,-4.0783,6,292.71,287.31,292.58,1020,71,1.79,4,19,2,,
2019,8,15,-4.0367,7,291.99,287.67,291.91,1020,76,0.89,66,35,3,,
2019,8,15,-2.9017,8,291.24,287.35,291.14,1021,78,1.34,63,52,4,,
2019,8,15,-2.3267,9,290.54,287.25,290.45,1021,81,1.34,50,64,4,,
2019,8,15,-2.455,10,289.75,287.04,289.66,1021,84,0.89,24,82,4,,
2019,8,15,-1.8817,11,289.07,286.91,288.99,1021,87,0.45,285,84,4,,
2019,8,15,-0.2567,12,288.72,286.74,288.63,1021,88,0.45,67,33,3,,
2019,8,15,18.23,13,288.89,286.91,288.82,1021,88,0.89,261,26,3,,
2019,8,15,140.665,14,288.68,287.05,288.64,1022,90,1.79,245,32,3,,
2019,8,15,280.78,15,290.32,288.14,290.36,1022,87,0.45,272,43,3,,
2019,8,15,365.6017,16,291.59,288.65,291.66,1022,83,0.45,161,66,4,,
2019,8,15,638.8,17,293.54,289.38,293.65,1022,77,0.45,160,72,4,,
2019,8,15,743.9717,18,293.78,289.61,293.91,1022,77,1.34,138,85,5,,
2019,8,15,803.3683,19,294.84,289.79,294.97,1022,73,0.89,224,99,5,,
2019,8,15,817.855,20,295.6,289.64,295.7,1022,69,0.89,221,99,5,,
2019,8,15,779.39,21,296.77,289.57,296.86,1021,64,0.89,234,85,5,,
2019,8,15,681.7033,22,297.75,289.21,297.81,1020,59,1.79,275,37,3,,
2019,8,15,545.6083,23,298.74,289.04,298.79,1020,55,0.45,185,31,3,,
2019,8,16,380.7933,0,299.08,288.17,299.06,1019,51,0.45,305,29,3,,
2019,8,16,168.365,1,299.01,289,299.06,1018,54,0.45,233,27,3,,
2019,8,16,39.66,2,297.8,289.52,297.89,1018,60,0.89,148,24,2,,
